日期,设备ID,理论产能(瓶),实际产能(瓶),产能利用率,运行效率,综合效率(OEE),故障次数,总故障时长(小时),备注
2025/7/20,FILLER_05,537600,0,0.0,0.938,0.0,3,5,
2025/7/20,FILLER_06,537600,0,0.0,0.938,0.0,2,6,
2025/7/20,FILLER_07,537600,0,0.0,0.938,0.0,1,8,
2025/7/20,FILLER_08,537600,0,0.0,0.938,0.0,1,4,
2025/7/20,FILLER_09,537600,0,0.0,0.938,0.0,2,3,
2025/7/20,FILLER_10,537600,0,0.0,0.938,0.0,2,8,
2025/7/20,FILLER_11,537600,0,0.0,0.938,0.0,3,6,
2025/7/20,STERILIZER_01,556800,0,0.0,0.938,0.0,1,4,
2025/7/20,STERILIZER_02,556800,0,0.0,0.938,0.0,2,3,
2025/7/21,PACKAGER_A_01,576000,208663,0.362,0.0,0.0,0,0,
2025/7/21,PACKAGER_A_02,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_A_03,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_A_04,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_A_05,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_A_06,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_B_01,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_B_02,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_B_03,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_B_04,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_B_05,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,PACKAGER_B_06,576000,208663,0.362,0.938,0.282,0,0,
2025/7/21,FILLER_01,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_02,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_03,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_04,537600,292814,0.545,0.0,0.0,0,0,
2025/7/21,FILLER_05,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_06,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_07,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_08,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_09,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_10,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,FILLER_11,537600,292814,0.545,0.938,0.5,0,0,
2025/7/21,STERILIZER_01,556800,1606802,1.0,0.938,0.919,0,0,
2025/7/21,STERILIZER_02,556800,1606802,1.0,0.938,0.919,0,0,
2025/7/22,PACKAGER_A_01,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_A_02,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_A_03,576000,334503,0.581,0.0,0.0,0,0,
2025/7/22,PACKAGER_A_04,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_A_05,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_A_06,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_B_01,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_B_02,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_B_03,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_B_04,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_B_05,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,PACKAGER_B_06,576000,334503,0.581,0.938,0.452,0,0,
2025/7/22,FILLER_01,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_02,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_03,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_04,537600,329779,0.613,0.0,0.0,0,0,
2025/7/22,FILLER_05,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_06,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_07,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_08,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_09,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_10,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,FILLER_11,537600,329779,0.613,0.938,0.564,0,0,
2025/7/22,STERILIZER_01,556800,1809893,1.0,0.938,0.919,0,0,
2025/7/22,STERILIZER_02,556800,1809893,1.0,0.938,0.919,0,0,
2025/7/23,PACKAGER_A_01,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_A_02,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_A_03,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_A_04,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_A_05,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_A_06,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_B_01,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_B_02,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_B_03,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_B_04,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_B_05,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,PACKAGER_B_06,576000,368746,0.64,0.938,0.498,0,0,
2025/7/23,FILLER_01,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_02,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_03,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_04,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_05,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_06,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_07,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_08,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_09,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_10,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,FILLER_11,537600,439855,0.818,0.938,0.752,0,0,
2025/7/23,STERILIZER_01,556800,2413713,1.0,0.938,0.919,0,0,
2025/7/23,STERILIZER_02,556800,2413713,1.0,0.938,0.919,0,0,
2025/7/24,PACKAGER_A_01,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_A_02,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_A_03,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_A_04,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_A_05,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_A_06,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_B_01,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_B_02,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_B_03,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_B_04,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_B_05,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,PACKAGER_B_06,576000,301600,0.524,0.938,0.407,0,0,
2025/7/24,FILLER_01,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_02,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_03,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_04,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_05,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_06,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_07,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_08,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_09,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_10,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,FILLER_11,537600,441151,0.821,0.938,0.754,0,0,
2025/7/24,STERILIZER_01,556800,2420897,1.0,0.938,0.919,0,0,
2025/7/24,STERILIZER_02,556800,2420897,1.0,0.938,0.919,0,0,
2025/7/25,PACKAGER_A_01,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_A_02,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_A_03,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_A_04,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_A_05,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_A_06,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_B_01,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_B_02,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_B_03,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_B_04,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_B_05,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,PACKAGER_B_06,576000,335310,0.582,0.938,0.453,0,0,
2025/7/25,FILLER_01,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_02,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_03,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_04,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_05,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_06,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_07,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_08,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_09,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_10,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,FILLER_11,537600,366661,0.682,0.938,0.627,0,0,
2025/7/25,STERILIZER_01,556800,2011976,1.0,0.938,0.919,0,0,
2025/7/25,STERILIZER_02,556800,2011976,1.0,0.938,0.919,0,0,
2025/7/26,PACKAGER_A_01,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_A_02,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_A_03,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_A_04,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_A_05,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_A_06,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_B_01,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_B_02,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_B_03,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_B_04,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_B_05,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,PACKAGER_B_06,576000,100877,0.175,0.938,0.136,0,0,
2025/7/26,FILLER_01,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_02,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_03,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_04,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_05,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_06,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_07,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_08,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_09,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,FILLER_10,537600,110827,0.206,0.0,0.0,0,0,
2025/7/26,FILLER_11,537600,110827,0.206,0.938,0.189,0,0,
2025/7/26,STERILIZER_01,556800,608211,1.0,0.938,0.919,0,0,
2025/7/26,STERILIZER_02,556800,608211,1.0,0.938,0.919,0,0,
2025/7/27,PACKAGER_A_01,576000,0,0.0,0.938,0.0,3,3,
2025/7/27,PACKAGER_A_02,576000,0,0.0,0.938,0.0,1,2,
2025/7/27,PACKAGER_A_03,576000,0,0.0,0.938,0.0,1,8,
2025/7/27,PACKAGER_A_04,576000,0,0.0,0.938,0.0,1,7,
2025/7/27,PACKAGER_A_05,576000,0,0.0,0.938,0.0,1,5,
2025/7/27,PACKAGER_A_06,576000,0,0.0,0.938,0.0,3,6,
2025/7/27,PACKAGER_B_01,576000,0,0.0,0.938,0.0,1,3,
2025/7/27,PACKAGER_B_02,576000,0,0.0,0.938,0.0,1,6,
2025/7/27,PACKAGER_B_03,576000,0,0.0,0.938,0.0,2,3,
2025/7/27,PACKAGER_B_04,576000,0,0.0,0.938,0.0,2,4,
2025/7/27,PACKAGER_B_05,576000,0,0.0,0.938,0.0,2,4,
2025/7/27,PACKAGER_B_06,576000,0,0.0,0.938,0.0,2,5,
2025/7/27,FILLER_01,537600,0,0.0,0.0,0.0,2,2,
2025/7/27,FILLER_02,537600,0,0.0,0.938,0.0,2,4,
2025/7/27,FILLER_03,537600,0,0.0,0.938,0.0,1,4,
2025/7/27,FILLER_04,537600,0,0.0,0.938,0.0,1,2,
2025/7/27,FILLER_05,537600,0,0.0,0.938,0.0,3,6,
2025/7/27,FILLER_06,537600,0,0.0,0.938,0.0,1,7,
2025/7/27,FILLER_07,537600,0,0.0,0.938,0.0,2,4,
2025/7/27,FILLER_08,537600,0,0.0,0.938,0.0,3,2,
2025/7/27,FILLER_09,537600,0,0.0,0.938,0.0,2,8,
2025/7/27,FILLER_10,537600,0,0.0,0.938,0.0,3,7,
2025/7/27,FILLER_11,537600,0,0.0,0.938,0.0,3,7,
2025/7/27,STERILIZER_01,556800,0,0.0,0.938,0.0,3,4,
2025/7/27,STERILIZER_02,556800,0,0.0,0.938,0.0,3,3,
2025/7/28,PACKAGER_A_01,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_A_02,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_A_03,576000,167410,0.291,0.0,0.0,0,0,
2025/7/28,PACKAGER_A_04,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_A_05,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_A_06,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_B_01,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_B_02,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_B_03,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_B_04,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_B_05,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,PACKAGER_B_06,576000,167410,0.291,0.938,0.226,0,0,
2025/7/28,FILLER_01,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_02,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_03,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_04,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_05,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_06,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_07,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_08,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_09,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,FILLER_10,537600,219264,0.408,0.0,0.0,0,0,
2025/7/28,FILLER_11,537600,219264,0.408,0.938,0.375,0,0,
2025/7/28,STERILIZER_01,556800,1203284,1.0,0.938,0.919,0,0,
2025/7/28,STERILIZER_02,556800,1203284,1.0,0.938,0.919,0,0,
2025/7/29,PACKAGER_A_01,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_A_02,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_A_03,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_A_04,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_A_05,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_A_06,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_B_01,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_B_02,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_B_03,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_B_04,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_B_05,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,PACKAGER_B_06,576000,403212,0.7,0.938,0.545,0,0,
2025/7/29,FILLER_01,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_02,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_03,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_04,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_05,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_06,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_07,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_08,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_09,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_10,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,FILLER_11,537600,440938,0.82,0.938,0.754,0,0,
2025/7/29,STERILIZER_01,556800,2419928,1.0,0.938,0.919,0,0,
2025/7/29,STERILIZER_02,556800,2419928,1.0,0.938,0.919,0,0,
2025/7/3,PACKAGER_A_01,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_A_02,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_A_03,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_A_04,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_A_05,576000,218033,0.379,0.0,0.0,0,0,
2025/7/3,PACKAGER_A_06,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_B_01,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_B_02,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_B_03,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_B_04,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_B_05,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,PACKAGER_B_06,576000,218033,0.379,0.938,0.295,0,0,
2025/7/3,FILLER_01,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_02,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_03,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_04,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_05,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_06,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_07,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_08,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_09,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_10,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,FILLER_11,537600,256962,0.478,0.938,0.439,0,0,
2025/7/3,STERILIZER_01,556800,1410141,1.0,0.938,0.919,0,0,
2025/7/3,STERILIZER_02,556800,1410141,1.0,0.938,0.919,0,0,
2025/7/30,PACKAGER_A_01,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_A_02,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_A_03,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_A_04,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_A_05,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_A_06,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_B_01,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_B_02,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_B_03,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_B_04,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_B_05,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,PACKAGER_B_06,576000,369108,0.641,0.938,0.499,0,0,
2025/7/30,FILLER_01,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_02,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_03,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_04,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_05,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_06,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_07,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_08,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_09,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_10,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,FILLER_11,537600,440389,0.819,0.938,0.753,0,0,
2025/7/30,STERILIZER_01,556800,2416836,1.0,0.938,0.919,0,0,
2025/7/30,STERILIZER_02,556800,2416836,1.0,0.938,0.919,0,0,
2025/7/31,PACKAGER_A_01,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_A_02,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_A_03,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_A_04,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_A_05,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_A_06,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_B_01,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_B_02,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_B_03,576000,368734,0.64,0.0,0.0,0,0,
2025/7/31,PACKAGER_B_04,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_B_05,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,PACKAGER_B_06,576000,368734,0.64,0.938,0.498,0,0,
2025/7/31,FILLER_01,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_02,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_03,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_04,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_05,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_06,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_07,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_08,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_09,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_10,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,FILLER_11,537600,331510,0.617,0.938,0.567,0,0,
2025/7/31,STERILIZER_01,556800,1819504,1.0,0.938,0.919,0,0,
2025/7/31,STERILIZER_02,556800,1819504,1.0,0.938,0.919,0,0,
2025/7/4,PACKAGER_A_01,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_A_02,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_A_03,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_A_04,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_A_05,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_A_06,576000,274697,0.477,0.0,0.0,0,0,
2025/7/4,PACKAGER_B_01,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_B_02,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_B_03,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_B_04,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_B_05,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,PACKAGER_B_06,576000,274697,0.477,0.938,0.371,0,0,
2025/7/4,FILLER_01,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_02,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_03,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_04,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_05,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_06,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_07,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_08,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_09,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_10,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,FILLER_11,537600,255668,0.476,0.938,0.437,0,0,
2025/7/4,STERILIZER_01,556800,1403180,1.0,0.938,0.919,0,0,
2025/7/4,STERILIZER_02,556800,1403180,1.0,0.938,0.919,0,0,
2025/7/5,PACKAGER_A_01,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_A_02,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_A_03,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_A_04,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_A_05,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_A_06,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_B_01,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_B_02,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_B_03,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_B_04,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_B_05,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,PACKAGER_B_06,576000,122549,0.213,0.938,0.166,0,0,
2025/7/5,FILLER_01,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_02,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_03,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_04,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_05,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_06,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_07,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_08,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_09,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_10,537600,72344,0.135,0.938,0.124,0,0,
2025/7/5,FILLER_11,537600,72344,0.135,0.938,0.124,0,0,
